PubChem_CID,Structure_SMILES
71222614,CC1(C(=O)N2CCCC(c3nc(-c4ccc(C(=O)Nc5cc(C(F)(F)F)ccn5)cc4)c4c(N)nccn34)C2)COC1
507830,O=C(C(=O)N1CCN(C(=O)c2ccccc2)CC1)c1c[nH]c2c(-c3ccsc3)ccc(F)c12
507824,O=C(C(=O)N1CCN(C(=O)c2ccccc2)CC1)c1c[nH]c2c(-c3cccnc3)ccc(F)c12
73672545,CC1CN(CC(=O)N2CC(C)(C)c3nnc(Cc4ccc(F)cc4F)cc32)C(CN2Cc3cc(C#N)ccc3C2=O)CN1
132186469,CNC(=O)c1ccc(-c2cc3cccc(-c4nn(C5CCOCC5)c5c4CN(C(C)=O)CC5)c3cn2)cn1
10138993,O=C(Cc1ccc(N2CCCCC2)cc1)Nc1n[nH]c2ccc(N3CCCS3(=O)=O)cc12
22291652,CN1CCN(c2cc(C(=O)Nc3ccc4c(c3)-c3c(c(C(N)=O)nn3-c3ccc(F)cc3)CC4)c(Cl)cn2)CC1
10769058,COC(=O)C1=C(C)NC(=O)N(C(=O)NCCCN2CCC3(CCc4ccccc43)CC2)C1c1ccc(F)c(F)c1
477104,c1cc2nc(c1)CCNCCN(Cc1ccc(CN3CCNCCc4cccc(n4)CCNCC3)cc1)CCNCC2
122706712,CCCN1CCN(C(=O)c2cc(Cn3c(=O)[nH]c(=O)c4ccccc43)ccc2F)CC1C
24772013,O=C1NCC2c3c(cccc31)CCN2C(=O)CCc1cnccn1
44313179,CC(C(=O)NC1N=C(c2ccccc2)c2ccccc2N(C)C1=O)C(CO)c1ccc(F)c(F)c1
10074640,CC1CCc2c(sc3nc(-c4cccnc4)nc(N4CCN(C(C(N)=O)c5ccccc5)CC4)c23)C1
25133629,O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCN(CCO)CC1
11604142,CCc1cc2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n(C2CCCC2)c1=O
5330049,CCN1CCN(C(=O)c2ccc(-c3[nH]nc4c3C(=O)c3c(NC(=O)NN5CCOCC5)cccc3-4)s2)CC1
23647700,CN(C)C(=O)C(c1ccc(N(C)C(=O)c2ccc(F)cc2)cc1)C([NH3+])C(=O)N1CCC(F)C1
44315673,O=C(NCCCCNCCCNC(=O)c1c[nH]c2cc(C(F)(F)F)ccc2c1=O)c1c[nH]c2cc(C(F)(F)F)ccc2c1=O
25218483,O=C(C1CCCN1C(=O)CCn1c(=O)c(-c2ccccc2)nc2ccccc21)N1CCCC1
6861407,O=C1NN=C2CCCc3[nH]c4cc(F)cc1c4c32
44186666,CCn1c(=O)[nH]c2nc(-c3ccc(S(=O)(=O)N4CCN(Cc5ccc(C(F)(F)F)cc5)CC4)cc3)[nH]c2c1=O
146680833,CC1CCCCn2ncc(-c3nc(Nc4ccc(N5CCN(C)CC5)cn4)ncc3F)c21
10298385,CCC(C)C1C(=O)NC(C2Cc3ccccc3C2)C(=O)N1C(C(=O)NC)c1ccc(C)nc1C
11123573,O=C1NCCN1CCN1CCC(c2cn(-c3ccc(F)cc3)c3ccc(-c4cn[nH]n4)cc23)CC1
145994392,CCN1CCN(C(=O)Nc2cc(-c3cn(C4CCOCC4)c4cnccc34)ccn2)CC1
44315848,NC(N)=Nc1ccc(CNC(=O)N2CCN(C(=O)CCCCCCCC(=O)N3CCN(C(=O)NCc4ccc(N=C(N)N)cc4)CC3)CC2)cc1
11225031,CCC(C)C1C(=O)NC(C2Cc3ccccc3C2)C(=O)N1C(C(=O)NC)c1cnc(C)cc1C
7695693,COc1cccc(-c2cc(F)ccc2C2Cc3nc(N)nc(C)c3C(=O)N2)n1
25133975,CC(=O)N1CCN(C(=O)c2cc(Cc3n[nH]c(=O)c4ccccc34)ccc2F)CC1
44598334,Nc1nc2c3c(c4nc(N)[nH]c4c2[nH]1)C(CNC(=O)c1cc(Br)c(Br)[nH]1)C3CNC(=O)c1cc(Br)c(Br)[nH]1
198778,O=C1c2ccccc2C(=O)N1CC1=NCCc2ccccc21
90199447,Cn1cncc1-c1c(F)cncc1NC(=O)c1c(N)nn2cc(F)cnc12
136179520,Cn1cc(NC(=O)c2cc(NC(=O)c3cc(NC(=O)c4nc5cc(NC(=O)c6ccc(N(CCCl)CCCl)cc6)ccc5[nH]4)cn3C)cn2C)cc1C(=O)NCCC(=N)N
54709826,CN(Cc1ccccc1)C1CCCn2c1nc(C(=O)NCc1ccc(F)cc1)c(O)c2=O
69518,CN1CC(C(=O)O)C=C2c3cccc4[nH]cc(c34)CC21
44524414,O=C(Nc1ccc(N2CCNCC2)cc1)c1ccn2ncc(-c3cccc(Cl)c3)c2n1
60198453,O=C(c1ccc(O)cc1)N1CCc2c(n(Cc3cccc(O)c3)c3ccccc23)C1
5330052,CN(C)C1CCN(C(=O)c2ccc(-c3[nH]nc4c3C(=O)c3c(NC(=O)NN5CCOCC5)cccc3-4)s2)C1
9865514,Cc1cc2c3c(c1)C(c1ccccc1)=NC(NC(=O)c1ccncc1)C(=O)N3CC2
44315831,NC(N)=Nc1ccc(CNC(=O)N2CCN(C(=O)CCCCCC(=O)N3CCN(C(=O)NCc4ccc(N=C(N)N)cc4)CC3)CC2)cc1
9810198,NC(N)=Nc1ccc(CNC(=O)N2CCN(C(=O)CCCCCCC(=O)N3CCN(C(=O)NCc4ccc(N=C(N)N)cc4)CC3)CC2)cc1
462987,CCN(c1nc(F)ccc1NC(C)(C)C)C1CCN(C(=O)c2cc3cc(NC(=O)N4CCN(C)CC4)ccc3[nH]2)CC1
14162477,NCCc1cc2cc[nH]c(=O)c2c2cc(-c3ccc(CN4CCOCC4)cc3)ccc12
73297272,CC1(C)CCC2(CC1)NC(C(=O)NC1CCC(C(N)=O)OC1)C(c1ccnc(Cl)c1F)C21C(=O)Nc2cc(Cl)ccc21
5329168,Cc1cc(C(=O)N2CCc3c(n(Cc4ccc(O)cc4)c4ccccc34)C2)ccc1O
5330303,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCOCC4)cn3)nc2n(C2CCCC2)c1=O
44473100,Cc1cc2cc(NC(=NC3CCCCN(CC(=O)N4CCCC4)C3=O)NC(=O)c3ccc(C(=O)N(C)C)nc3)ccc2o1
11531595,CN1CCN(CCc2cccc(C(=O)c3cnn(-c4ccc(F)cc4)c3N)c2)CC1
118647211,O=C1CCC(N2Cc3cc(CNC(=O)C(F)(F)c4ccc(Cl)cc4)ccc3C2=O)C(=O)N1
507829,COc1ccc(-c2ccc(F)c3c(C(=O)C(=O)N4CCN(C(=O)c5ccccc5)CC4)c[nH]c23)cc1
136205832,Cc1cccnc1CN1CCC2(CC1)C(=O)N(c1ccc(-c3ccc(-c4ccn[nH]4)cc3)cc1)C(=O)N2c1cc(=O)[nH]cn1
507810,O=C(C(=O)N1CCN(C(=O)c2ccccc2)CC1)c1c[nH]c2c(-c3nccs3)ccc(F)c12
6292,NC(=O)C12NC(Cc3ccccc31)c1ccccc12
25105700,O=C(NCCN1CCC(n2c(=O)[nH]c3ccccc32)CC1)c1cc(Cl)cc(Cl)c1
25133631,CN1CCN(C(=O)c2cc(Cc3n[nH]c(=O)c4ccccc34)ccc2F)CC1
5330338,CCc1cc(=O)n(C2CCCC2)c2nc(Nc3ccc(N4CCNCC4)cc3)ncc12
65673,O=C1NC(=O)C2(N1)c1cc(F)ccc1-c1ccc(F)cc12
9549185,COc1cc(-c2nn(C3CCN(C4CCOCC4)CC3)c3ncnc(N)c23)ccc1NC(=O)c1cc2ccccc2n1C
138609137,O=C(Nc1ccc(F)cc1)C1(c2ccc(-c3cnc(C(F)(F)F)cc3CO)cc2)COC1
155209570,CC1(C)c2nc(C(=O)NCc3ccc(F)cc3)c(O)c(=O)n2CCN1Cc1ccccc1
114948,CCC(C)C1C(=O)N2CCCC2C2(O)OC(NC(=O)C3CC4c5cccc6[nH]cc(c56)CC4N(C)C3)(C(C)C)C(=O)N12
65667,CC(C)CC1C(=O)N2CCCC2C2(O)OC(NC(=O)C3CC4c5cccc6[nH]cc(c56)CC4N(C)C3)(C(C)C)C(=O)N12
46911863,Cn1cc(-c2ccc3nnc(C(F)(F)c4ccc5ncccc5c4)n3n2)cn1
155400495,CCc1cc2c(cc1N1CCC(N3CCN(CCCC#Cc4cccc5c4CN(C4CCC(=O)NC4=O)C5=O)CC3)CC1)C(C)(C)c1[nH]c3cc(C#N)ccc3c1C2=O
11249084,CCc1cccc(CC)c1NC(=O)N1Cc2[nH]nc(NC(=O)c3ccc(N4CCN(C)CC4)cc3)c2C1
130301863,Cc1cccc2c1C1(CCN(C(=O)c3ccc4[nH]ncc4c3)CC1)C(=O)N2CC(=O)NCC(F)(F)F
136066129,O=C1c2c(c(C(F)(F)F)nn2-c2cccc(-c3n[nH]c(=O)[nH]3)c2)CCN1c1ccc(-c2ccccc2CN2CCC(O)C2)cc1
507859,O=C(Nc1nc2ccccc2[nH]1)c1ccc(F)c2c(C(=O)C(=O)N3CCN(C(=O)c4ccccc4)CC3)c[nH]c12
16037920,Cn1c(=O)c2[nH]c(-c3ccc(S(=O)(=O)N4CCN(Cc5ccc(Br)cc5)CC4)cc3)cc2n(C)c1=O
44311641,O=C(O)C1C(CC2CCNCC2)C(=O)N1C(=O)N1CCN(C(=O)c2ccccc2-c2ccccc2)CC1
71737672,CCN(Cc1ccccc1C(F)(F)F)C(=O)C1CCN(S(=O)(=O)c2ccc3[nH]ncc3c2)CC1
11319053,O=C(NC1CCC(c2cccc(F)c2F)CN(CC(F)(F)F)C1=O)N1CCC(n2c(=O)[nH]c3ncccc32)CC1
10117481,CC(C)(F)c1nc2ccccc2n1Cc1ccc(C(=O)NC2CC3(CCCO3)CC2C(=O)NO)cc1
153585598,CC(NC(=O)Cn1nc2cccc(N3CCN(C)CC3)n2c1=O)c1ccc(Cl)c(F)c1
5329243,CCN1CCN(C(=O)c2cc(C)c(C=C3C(=O)Nc4ncnc(Nc5ccc(F)c(Cl)c5)c43)[nH]2)CC1
11663308,Cc1cc(O)cc(C)c1CC(N)C(=O)N1Cc2ccccc2CC1C(=O)NCc1nc2ccccc2[nH]1
124026,CCCCCCN1C(=O)c2cccc3c(NCCNC(=O)CCCCC(=O)NCCNc4c(Br)cc5c6c(cccc46)C(=O)N(CCCCCC)C5=O)c(Br)cc(c23)C1=O
3822,COC1CCN(C(=O)c2cc(Cc3n[nH]c(=O)c4ccccc34)ccc2F)CC1
164608262,CC1CN(c2cc(F)c(-c3cc(F)c(C(=O)NC4CCOC4)c(F)c3)cc2NC(=O)C2CNC(=O)CC2C(F)(F)F)CC(C)N1C
4470577,O=C(c1ccccc1O)N1CCc2c(n(Cc3ccc(O)cc3)c3ccccc23)C1
25218517,Cc1cccc2c(=O)[nH]c(CCCN3CC=C(c4ccc(F)cc4)CC3)nc12
11454028,CC(NC(=O)Cc1cc(F)cc(F)c1)C(=O)NC1C(=O)N(C)c2ccccc2-c2ccccc21
72736758,CC1CN(C(=O)c2cc(Cc3n[nH]c(=O)c4ccccc34)ccc2F)Cc2nnc(C(F)(F)F)n21
11634973,CCC(C)C1C(=O)NC(C2Cc3ccccc3C2)C(=O)N1C(C(=O)N1CCOCC1)c1ccc(C)nc1C
507860,O=C(Nc1ccccn1)c1ccc(F)c2c(C(=O)C(=O)N3CCN(C(=O)c4ccccc4)CC3)c[nH]c12
5330048,O=C(Nc1cccc2c1C(=O)c1c-2n[nH]c1-c1ccc(C(=O)N2CCCNCC2)s1)NN1CCOCC1
23645924,Cc1c2c(nn1-c1ccc(F)cc1)CCN(C(=O)CC(N)Cc1cc(F)ccc1F)C2
16202152,CN(C)c1ccc(-c2nc3ncc(Cl)c(N4CCN(CC(=O)Nc5nccs5)CC4)c3[nH]2)cc1
11167062,CN1CCC(N2CCN(C(=O)C(NC(=O)c3ccc4cc[nH]c4c3)c3ccccc3)CC2)CC1
132249743,CC#CC(=O)NC1CCCN(c2c(F)cc(C(N)=O)c3c2C2CCC(C(C)(C)O)CC2N3)C1
12042269,CN(C)c1ccc(-c2n[nH]c3c2C(=O)c2c(NC(=O)CN4CCC(O)CC4)cccc2-3)cc1
10531,CN1CC(C(=O)NC2(C)OC3(O)C4CCCN4C(=O)C(Cc4ccccc4)N3C2=O)CC2c3cccc4[nH]cc(c34)CC21
3114312,O=C1C(=O)N(CCN2C(=O)C(=O)c3ccccc32)c2ccccc21
71626462,CN(C)CCn1c2c3c4c(cccc41)C(=O)NN=C3CC(C)(C)C2
121408882,Cn1nccc1Nc1nccc(-c2cc3c(s2)C(C)(C)N(CCN2CCOCC2)C3=O)n1
58071793,Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2)cc1-c1cc(N2CCOCC2)n(C)c(=O)c1
89783542,CC1NC(=O)c2cc(-c3c(F)ccc4c(=O)n(C)c(NC5(C)CC5)nc34)[nH]c21
59239114,CCNC(=O)Nc1ccc(-c2nc3c(c(N4CCOCC4C)n2)CCN(c2ncccn2)C3)cc1
72703998,Cc1ccc(-n2nccn2)c(C(=O)N2CCCOC2Cn2cc(-c3ccc(F)cc3)cn2)c1
15992959,O=C(NC1CCCC1)c1ccc(Cn2c(=O)c3ccccc3n(Cc3cc(=O)n4ccccc4n3)c2=O)cc1
122391207,CC1CN(C(=O)c2cc(Cn3c(=O)[nH]c(=O)c4ccccc43)ccc2F)CCN1CC(F)(F)F
5329241,Cc1cc(C=C2C(=O)Nc3ncnc(Nc4ccc(F)c(Cl)c4)c32)[nH]c1C(=O)N1CCN(C)CC1
135564899,CN1CCN(c2ccc(Nc3ncc4cc(C#N)c(=O)n(C5CCCC5)c4n3)cc2)CC1
6539926,O=C(c1ccc(O)cc1)N1CCc2c(n(Cc3ccc(O)cc3)c3ccccc23)C1
53380437,N#CCC1(n2cc(-c3ncnc4[nH]ccc34)cn2)CN(C2CCN(C(=O)c3ccnc(C(F)(F)F)c3F)CC2)C1
58071818,Cc1ccc(C(=O)Nc2cccc(C(F)(F)F)c2)cc1-c1cc(N2CCOCC2)n(C)c(=O)c1
10157758,CC1(C)NC(=O)c2ccc(-n3c(=O)[nH]c4ncccc43)cc2N1Cc1ccccc1
50943669,CS(=O)(=O)C1CCN(c2cccc3c2ccn3-c2ccnc(NC3CCC(O)CC3)n2)CC1
73103,Cc1cc2ccccc2c(C(C)(C)NC(=O)C2C3CNCC32)n1
11569527,CC(C)CC1C(=O)NC(C2Cc3ccccc3C2)C(=O)N1C(C(=O)N1CCC1)c1ccc(F)cc1F
5330302,COC(=O)c1c(C)c2cnc(Nc3ccc(N4CCNCC4)cc3)nc2n(C2CCCC2)c1=O
137419776,Cc1ccc(-n2nccn2)c(C(=O)N2CCCOC2Cn2ccc(-c3ccc(F)cn3)n2)c1
507809,O=C(C(=O)N1CCN(C(=O)c2ccccc2)CC1)c1c[nH]c2c(-c3ccccc3)ccc(F)c12
91895778,CC(c1ccc(-c2cccc(-c3c[nH]c(=O)[nH]3)c2)cc1)C([NH3+])C(=O)N1CCC(F)C1
44593651,O=C1CCC(c2ccc(F)cc2F)(C2CCN(Cc3ccc(Br)cc3)CC2)C(=O)N1
11725479,O=C1CCC(=O)N1c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F
134551,CC(C)CC1C(=O)N2CCCC2C2(O)OC(NC(=O)C3C=C4c5cccc6[nH]cc(c56)CC4N(C)C3)(C(C)C)C(=O)N12
44315599,O=C(NCCCNCCCCNCCCNC(=O)c1c[nH]c2cc(C(F)(F)F)ccc2c1=O)c1c[nH]c2cc(C(F)(F)F)ccc2c1=O
10430623,O=S(=O)(c1cccc2ccccc12)c1[nH]nc2ccc(N3CCNCC3)cc12
76684090,CC(C)n1cc2c(n1)CN(C(=O)c1cc(Cc3n[nH]c(=O)c4ccccc34)ccc1F)C2
10507500,COC(=O)C1=C(C)NC(=O)N(C(=O)NCCCN2CCC3(CC2)OC(=O)Cc2ccccc23)C1c1ccc(F)c(F)c1
507921,O=C(Nc1nc2ccccc2s1)c1ccc(F)c2c(C(=O)C(=O)N3CCN(C(=O)c4ccccc4)CC3)c[nH]c12
21608802,C=CC(C)(C)C12CC3C(=O)NC(=Cc4cnc[nH]4)C(=O)N3C1Nc1ccccc12
44453397,NCCc1cn(C2=C(c3c[nH]c4ccc(Cl)cc34)C(=O)NC2=O)c2ccccc12
5330715,COc1ccc2c(C3=C(c4c[nH]c5cc(OC)ccc45)C(=O)NC3=O)c[nH]c2c1
23725177,CC(=O)NC1CC(N(C)C(C)C)CCC1N1CCC(Nc2ncnc3ccc(C(F)(F)F)cc23)C1=O
49870909,O=C1Nc2ccc(CN3C(=O)CSC3=O)cc2C1=Cc1cc(CN2CCOCC2)c[nH]1
16755651,CN(C)Cc1ccc(-c2[nH]c3cccc4c3c2CCNC4=O)cc1
23647698,Cc1ccc(C(=O)N(C)c2ccc(C(C(=O)N(C)C)C([NH3+])C(=O)N3CCC(F)C3)cc2)cc1
146011861,Cc1cc(NC2NN(C3(CC#N)CCCCC3F)C3CCNC(=O)C23)ccc1C(=O)N1CCOCC1
21777406,CSC1=CC(=O)C(Br)=CC12C=CNC1=C2C2=NCCc3cn(C)c(c32)C1=O
5311254,Cn1nc(C(C)(C)NC(=O)C2C3CNCC32)c2ccccc21
130301866,O=C(CN1C(=O)C2(CCN(C(=O)c3cnc4[nH]ncc4c3)CC2)c2c1ccc(F)c2F)NCC(F)(F)F
15006459,COc1ccc2c(c1)c(C1CCN(CCN3CCNC3=O)CC1)cn2-c1ccc(F)cc1
153585418,CC(NC(=O)Cn1nc2cc(N3CCOCC3)cnn2c1=O)c1ccc(Cl)c(F)c1
56593054,CC(CN1CCC2(CC1)C(=O)NCN2c1cccc(F)c1)NC(=O)c1ccc(Br)cc1
1311835,CN1CCN(CC(=O)Nc2cccc3c2C(=O)c2c(-c4ccc(N5CCOCC5)cc4)n[nH]c2-3)CC1
165416585,C=CC(=O)N1CCN(c2cc(-c3noc(C4(C)CCCc5sc(N)c(C#N)c54)n3)nc(N3CCN(C)CC3C)c2)CC1
5331084,CC(C)NS(=O)(=O)c1ccc2c(c1)C(=Cc1[nH]cc3c1CCOC3=O)C(=O)N2
60151043,NC(N)=NC(=O)N1Cc2c(-c3ccc(F)cc3F)ccc(F)c2C2(CC2)C1
75000656,CCC1(O)C(=O)OCc2c1cc1n(c2=O)Cc2c-1nc1ccccc1c2C=NOCCC1CCCN(C)C1
135339568,CC(C)CC(C(=O)N1CC2(CC1C#N)C(=O)Nc1ccccc12)N(C)C(=O)C(=O)c1ccc(F)cc1
164608263,CC1CN(c2cc(F)c(-c3cc(F)c(C(=O)N(C)C4COC4)c(F)c3)cc2NC(=O)C2CNC(=O)CC2C(F)(F)F)CC(C)N1C
131953422,O=C(NC1CN2CCC1CC2)c1cc(Cl)cc2[nH]cnc12
5329619,CC1CCNC(=O)c2cc3ccc(C(=O)Nc4nc5ccccc5n4CCCN(C)C)cc3n21
142221,O=C1c2ccccc2C(=O)N1c1ccccc1N1C(=O)c2ccccc2C1=O
9549297,Cc1[nH]c(C=C2C(=O)Nc3ccc(S(=O)(=O)N(C)c4cccc(Cl)c4)cc32)c(C)c1C(=O)N1CCN(C)CC1
124221284,CC(C)C(=O)N1CCN(C(=O)c2cc(CC3NNC(=O)C4CCCCC34)ccc2F)CC1
90456371,Cc1ccc(NC(=O)c2ccnc(C(C)(F)F)c2)cc1-c1cc(N2C3CCC2COC3)c(=O)n(C)n1
124147932,CC1OCC2(CCN(c3nc4n[nH]c(-c5ccnc(NC6CC6)c5Cl)c4c(=O)n3C)CC2)C1N
73453,CC(C)C1C(=O)N2CCCC2C2(O)OC(NC(=O)C3C=C4c5cccc6[nH]cc(c56)CC4N(C)C3)(C(C)C)C(=O)N12
4883815,O=C(Nc1cc2c3c(c1)CC(=O)N3CCC2)c1ccccc1F
73425700,CN1CCN(Cc2ccc(NC(=O)c3cccc(C#Cc4cnc5[nH]ncc5c4)c3)cc2C(F)(F)F)CC1
56675928,CC1(C)CNCCN1C(=O)c1ccc(Nc2nc(C3CC3)cn3c(-c4cn[nH]c4)cnc23)cc1Cl
118139356,COCc1cc2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n(C2CCCC2)c1=O
71553154,CN1CCN(CCCNc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)n(C)c3n2)CC1
90408871,Cc1ncc(NC(=O)c2cccc(C(F)F)c2)cc1-c1cc(N2CCOCC2)c(=O)n(C)n1
45264971,Cn1cc(NC(=O)c2cc(NC(=O)c3cc(NC(=O)c4cc5cc(NC(=O)c6ccc(N(CCCl)CCCl)cc6)ccc5[nH]4)cn3C)cn2C)cc1C(=O)NCCC(=N)N
25124566,O=C(NNc1cc(C(F)(F)F)cc(C(F)(F)F)c1)C(c1cccnc1)N1CCN2CCCC2C1
5329106,CC(CN1CCC(n2c(=O)[nH]c3ccccc32)CC1)NC(=O)c1ccc(F)cc1
9889681,O=S(=O)(Nc1ccc2nccc(N3CCNCC3)c2c1)c1ccc(-c2ccccc2)cc1
5330304,CCOC(=O)c1c(C)c2cnc(Nc3ccc(N4CCNCC4)cc3)nc2n(C2CCCC2)c1=O
59611095,COC(=O)NC(C(=O)N1CCCC1c1ncc(-c2ccc(-c3ccc(-c4ccc(-c5cnc(C6CCCN6C(=O)C(NC(=O)OC)C(C)C)[nH]5)cc4)cc3)cc2)[nH]1)C(C)C
107700,O=C(NC1CCOCC1C(=O)NO)c1ccc(Cc2c(C3CC3)nc3ccccn23)cc1
71727581,Cn1nccc1Nc1nccc(-c2ccn(C(CO)c3ccc(Cl)c(F)c3)c(=O)c2)n1
3429861,Cn1cc(-c2cc3cccnc3[nH]2)c2cc(C(=O)NC(C)(C)CO)ccc21
66744646,COC(=O)Nc1ccc2c(c1)NC(=O)CCC=CCC(NC(=O)C=Cc1cc(Cl)ccc1-n1cnnn1)c1ncc-2[nH]1
152005060,CC(NC(=O)Cn1nc2c(N3CCN(C)CC3)nccn2c1=O)c1ccc(Cl)c(F)c1
54732418,O=C(NCc1ccc(F)cc1)c1nc2c(I)cc(N3CCOCC3)cn2c(=O)c1O
8223,CN1CC(C(=O)NC2(C)OC3(O)C4CCCN4C(=O)C(Cc4ccccc4)N3C2=O)C=C2c3cccc4[nH]cc(c34)CC21
5496659,COc1ccc(-c2n[nH]c3c2C(=O)c2c(NC(=O)CN4CCC(CO)CC4)cccc2-3)cc1
24826799,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2[nH]ncc2c1
90408293,Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2)cc1-c1cc(N2CCOCC2)c(=O)n(C)c1
10320144,CN(C)C(=O)C(c1ccc(-c2ccc3ncnn3c2)cc1)C(N)C(=O)N1CCC(F)C1
10111909,O=C(CCn1c2c(c(=O)[nH]c1=O)CCCC2)NCC(=O)c1ccc2ccccc2c1
24752832,CN1CCc2nc(C(=O)NC3CCCCC3NC(=O)c3cc4cc(Cl)ccc4[nH]3)sc2C1
5311201,Cn1cc(C2=C(c3cn(CCCN)c4ccccc34)C(=O)NC2=O)c2ccccc21
51034710,Cn1ncc(C(=O)N2CCOCC2)c1C(=O)Nc1ccn2cc(-c3ccccc3)nc2c1
119155,O=C1NC(=O)C2(N1)c1ccccc1-c1ccc(F)cc12
136254272,CC(=O)Nc1ccc2[nH]cc(-c3cc(NC4CC4)n4ncc(C#N)c4n3)c2c1
11532490,CNC(=O)c1ccc(F)c2c(C(=O)C(=O)N3CCN(C(=O)c4ccccc4)CC3C)c[nH]c12
25105714,O=C(NCCN1CCC2(CC1)C(=O)NCN2c1ccccc1)c1ccc(C(F)(F)F)cc1
6862315,Cc1ccc(C23Cn4cccc4C(=O)N2CCN3C(=O)c2conc2C)cn1
10112810,CN1CCCC1Cc1c[nH]c2ccc(NS(=O)(=O)c3ccc4ccccc4c3)cc12
10884964,Cc1cc(O)cc(C)c1CC(N)C(=O)N1Cc2ccccc2CC1CNC(=O)c1ccccc1
5329251,Cc1cc(C(=O)N2CCOCC2)[nH]c1C=C1C(=O)Nc2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c21
56964111,O=C(Nc1cccc(-c2nn[nH]n2)c1)c1cc(C(F)(F)F)cc2[nH]cnc12
25105711,O=C(c1ccc(F)cc1)N(CCN1CCC(n2c(=O)[nH]c3ccccc32)CC1)C(=O)c1ccc(F)cc1
10555024,COC(=O)C1=C(C)NC(=O)N(C(=O)NCCCN2CCC3(CC2)OCCc2ccccc23)C1c1ccc(F)c(F)c1
90657669,C[NH+]1CC(C(=O)NC2(C)OC3(O)C4CCCN4C(=O)C(Cc4ccccc4)N3C2=O)C=C2c3cccc4[nH]cc(c34)CC21
50913104,COC(=O)NC(C(=O)N1CC(F)(F)CC1c1nc2ccc(-c3ccc(-c4ccc5nc(C6CC(F)(F)CN6C(=O)C(NC(=O)OC)C(C)C)[nH]c5c4)cc3)cc2[nH]1)C(C)C
44230999,O=C(Nc1cccc2c1C(=O)c1c-2n[nH]c1-c1ccc(C(=O)N2CCCCCC2)s1)NN1CCOCC1
66743646,COC(=O)Nc1ccc2c(c1)NC(=O)CC(C)CCCC(NC(=O)C=Cc1cc(Cl)ccc1-n1cnnn1)c1ncc-2[nH]1
5329239,Cc1cc(C(=O)N2CCOCC2)[nH]c1C=C1C(=O)Nc2ncnc(Nc3ccc(F)c(Cl)c3)c21
71300326,O=C(C(Cc1cccc(C(F)(F)F)c1)NS(=O)(=O)c1cc(F)c2c(c1)CCNC2)N1CCCC1
25122607,O=C(c1cc(Cc2n[nH]c(=O)c3c2NCCC3)ccc1F)N1CCN(c2ncccn2)CC1
11590614,CC(C)CC1C(=O)NC(C2Cc3ccccc3C2)C(=O)N1C(C(=O)O)c1ccc(F)cc1F
44311669,O=C(O)C1C(CC2CCNCC2)C(=O)N1C(=O)N1CCN(C(=O)c2ccc(C3CCCCC3)cc2)CC1
6539927,Nc1ccc(Cn2c3c(c4ccccc42)CCN(C(=O)c2ccc(O)cc2)C3)cc1
121447916,COC(=O)c1c[nH]c2cc(CN3CCN(c4ccc(F)cc4)CC3)c(C)cc2c1=O
5329622,O=C(CN1CCC(O)CC1)Nc1cccc2c1C(=O)c1c(-c3ccc(N4CCOCC4)cc3)n[nH]c1-2
10138259,CC1=NC(C=C2C(=O)Nc3ccc(F)cc32)=C(C)C1C(=O)NCC(O)CN1CCOCC1
90456741,Cc1ccc(NC(=O)c2ccnc(C(C)(C)F)c2)cc1-c1cc(N2CCOCC2)c(=O)n(C)n1
2404,Cn1cc(C2=C(c3c4n(c5ccccc35)CCC(CN)C4)C(=O)NC2=O)c2ccccc21
76849261,Cc1ccc2c(c1)=C(c1ccccc1)C(C1=NN(C(=O)CCC(=O)O)C(c3ccc(Br)cc3)C1)C(=O)N=2
5330264,O=c1c(Br)cc2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n1C1CCCC1
124221226,CN(C)C(=O)N1CCN(C(=O)c2cc(CC3N=NC(=O)C4=C3CCCC4)ccc2F)CC1
122362957,Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2)cc1C1CNC(=O)C(N2CCOCC2)N1
11714353,Cc1nc(Nc2ncc(C(=O)Nc3cc(NC(=O)c4cccc(C(F)(F)F)c4)ccc3C)s2)cc(N2CCN(CCO)CC2)n1
5330300,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCCNCC4)cn3)nc2n(C2CCCC2)c1=O
42636350,CC(C)=CCc1[nH]c2cc(O)ccc2c1CC1NC(=O)C2CCCN2C1=O
10474776,O=C(O)C1NCCN(C(=O)c2ccc3c(ccc4ccccc43)c2)C1C(=O)O
70807574,O=C(c1cccnc1)N1CCN2C(=O)c3ccncc3C12c1ccc(Cl)cc1
